2026-07-20 21:25:21.048 [background-preinit] INFO  o.h.validator.internal.util.Version [] - HV000001: Hibernate Validator 8.0.1.Final
2026-07-20 21:25:21.073 [main] INFO  com.yanque.YqAdminApplication [] - Starting YqAdminApplication using Java 17 with PID 26632 (D:\Eight-project\YanQue\yq-admin\target\classes started by admin in D:\Eight-project\YanQue)
2026-07-20 21:25:21.074 [main] INFO  com.yanque.YqAdminApplication [] - The following 1 profile is active: "dev"
2026-07-20 21:25:22.026 [main] INFO  o.s.b.w.embedded.tomcat.TomcatWebServer [] - Tomcat initialized with port 8080 (http)
2026-07-20 21:25:22.032 [main] INFO  o.apache.coyote.http11.Http11NioProtocol [] - Initializing ProtocolHandler ["http-nio-8080"]
2026-07-20 21:25:22.034 [main] INFO  o.apache.catalina.core.StandardService [] - Starting service [Tomcat]
2026-07-20 21:25:22.034 [main] INFO  org.apache.catalina.core.StandardEngine [] - Starting Servlet engine: [Apache Tomcat/10.1.16]
2026-07-20 21:25:22.079 [main] INFO  o.a.c.c.C.[.[localhost].[/yq-admin] [] - Initializing Spring embedded WebApplicationContext
2026-07-20 21:25:22.080 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext [] - Root WebApplicationContext: initialization completed in 978 ms
2026-07-20 21:25:22.875 [main] INFO  o.apache.coyote.http11.Http11NioProtocol [] - Starting ProtocolHandler ["http-nio-8080"]
2026-07-20 21:25:22.891 [main] INFO  o.s.b.w.embedded.tomcat.TomcatWebServer [] - Tomcat started on port 8080 (http) with context path '/yq-admin'
2026-07-20 21:25:22.898 [main] INFO  com.yanque.YqAdminApplication [] - Started YqAdminApplication in 2.215 seconds (process running for 2.728)
2026-07-20 21:25:27.050 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[.[localhost].[/yq-admin] [] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-07-20 21:25:27.050 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet [] - Initializing Servlet 'dispatcherServlet'
2026-07-20 21:25:27.051 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet [] - Completed initialization in 1 ms
2026-07-20 21:25:27.175 [http-nio-8080-exec-3] INFO  c.yanque.common.config.RequestLogAspect [418f670c3f994b539ed22416375a9efc] - ===== 请求开始 =====
2026-07-20 21:25:27.176 [http-nio-8080-exec-3] INFO  c.yanque.common.config.RequestLogAspect [418f670c3f994b539ed22416375a9efc] - 请求路径: GET /yq-admin/v3/api-docs/swagger-config
2026-07-20 21:25:27.176 [http-nio-8080-exec-3] INFO  c.yanque.common.config.RequestLogAspect [418f670c3f994b539ed22416375a9efc] - 请求方法: org.springdoc.webmvc.ui.SwaggerConfigResource.openapiJson
2026-07-20 21:25:27.179 [http-nio-8080-exec-3] INFO  c.yanque.common.config.RequestLogAspect [418f670c3f994b539ed22416375a9efc] - 请求参数: [org.apache.catalina.connector.RequestFacade@34a01587]
2026-07-20 21:25:27.180 [http-nio-8080-exec-3] INFO  c.yanque.common.config.RequestLogAspect [418f670c3f994b539ed22416375a9efc] - 响应结果: {configUrl=/yq-admin/v3/api-docs/swagger-config, oauth2RedirectUrl=http://localhost:8080/yq-admin/swagger-ui/oauth2-redirect.html, operationsSorter=alpha, tagsSorter=alpha, urls=[SwaggerUrl{url='/yq-admin/v3/api-docs/default', name='default'}], validatorUrl=}
2026-07-20 21:25:27.180 [http-nio-8080-exec-3] INFO  c.yanque.common.config.RequestLogAspect [418f670c3f994b539ed22416375a9efc] - ===== 请求结束 =====
2026-07-20 21:25:27.219 [http-nio-8080-exec-5] INFO  c.yanque.common.config.RequestLogAspect [52edae80fa91457aac620b4097878c39] - ===== 请求开始 =====
2026-07-20 21:25:27.219 [http-nio-8080-exec-5] INFO  c.yanque.common.config.RequestLogAspect [52edae80fa91457aac620b4097878c39] - 请求路径: GET /yq-admin/v3/api-docs/default
2026-07-20 21:25:27.219 [http-nio-8080-exec-5] INFO  c.yanque.common.config.RequestLogAspect [52edae80fa91457aac620b4097878c39] - 请求方法: org.springdoc.webmvc.api.MultipleOpenApiWebMvcResource.openapiJson
2026-07-20 21:25:27.219 [http-nio-8080-exec-5] INFO  c.yanque.common.config.RequestLogAspect [52edae80fa91457aac620b4097878c39] - 请求参数: [org.apache.catalina.connector.RequestFacade@29802a3f, /v3/api-docs, default, zh_CN]
2026-07-20 21:25:27.391 [http-nio-8080-exec-5] INFO  o.springdoc.api.AbstractOpenApiResource [52edae80fa91457aac620b4097878c39] - Init duration for springdoc-openapi is: 171 ms
